Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=36000; warmup=18000; thin=1; 
post-warmup draws per chain=18000, total post-warmup draws=72000.

               mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
phi[179]      -2.53    0.84   3.23  -6.26  -5.98  -0.87  -0.03   4.79   15.0   1.29
phi[180]       1.19  2.8e-3   0.31    0.6   0.99   1.19    1.4   1.81  12028    1.0
G[1]           2.86  4.2e-3   0.18   2.52   2.75   2.86   2.97   3.19 1796.0    1.0
G[2]            3.4  5.0e-3   0.43   2.67   3.07   3.36   3.69    4.3 7361.0    1.0
G[3]           3.32  3.4e-3   0.38   2.65   3.06    3.3   3.55   4.16  12927    1.0
G[4]           3.25  7.4e-3   0.43    2.3   3.02   3.28   3.53   4.04 3418.0    1.0
G[5]           2.79    0.03   0.71   2.16    2.4   2.51   2.71   4.66  816.0   1.01
G[6]           3.18  2.6e-3   0.32    2.6   2.97   3.17   3.39   3.84  15062    1.0
G[7]           2.57    0.09   0.75   1.41   1.58   2.86   3.11   3.66   73.0   1.04
G[8]           2.55  9.5e-4   0.12   2.34   2.47   2.54   2.62   2.81  15953    1.0
G[9]            2.9  1.4e-3   0.15   2.66    2.8   2.89   2.99   3.25  11905    1.0
G[10]          3.29  1.2e-3   0.14   3.01   3.19   3.29   3.38   3.58  14339    1.0
G[11]          2.21  1.7e-3   0.16   1.84   2.12   2.24   2.33   2.49 8981.0    1.0
G[12]          3.56  2.0e-3   0.21   3.21   3.41   3.53   3.68   4.04  10930    1.0
G[13]          2.85  4.3e-3   0.18   2.52   2.75   2.86   2.97   3.19 1778.0    1.0
G[14]          2.24  4.1e-3    0.2   1.77   2.15   2.28   2.38   2.57 2425.0    1.0
G[15]          3.18  2.1e-3   0.26    2.7    3.0   3.17   3.35   3.74  16523    1.0
G[16]          3.12  1.6e-3    0.2   2.77   2.98   3.11   3.25   3.56  15298    1.0
G[17]          4.14  2.8e-3    0.3   3.63   3.93   4.12   4.33   4.79  11089    1.0
G[18]          2.42  9.6e-4   0.13   2.19   2.33   2.41    2.5   2.68  17345    1.0
G[19]          2.88  7.6e-4    0.1   2.68   2.81   2.88   2.95   3.09  18263    1.0
G[20]          3.16  1.6e-3   0.18   2.84   3.03   3.14   3.27   3.56  13970    1.0
G[21]          2.46  1.2e-3   0.12   2.25   2.37   2.45   2.52   2.71  10675    1.0
G[22]          3.12  8.3e-4   0.11   2.92   3.04   3.11   3.18   3.34  16356    1.0
G[23]          2.85  1.4e-3   0.17   2.57   2.74   2.84   2.95   3.23  14690    1.0
G[24]          2.52  1.3e-3   0.14   2.29   2.42    2.5    2.6   2.84  12145    1.0
G[25]          3.98  2.7e-3    0.3   3.43   3.77   3.96   4.17    4.6  11933    1.0
G[26]          3.53  5.5e-3    0.4   2.63    3.3   3.59   3.81   4.23 5388.0    1.0
G[27]          3.44  2.2e-3   0.28   2.94   3.25   3.42   3.61   4.03  15057    1.0
G[28]          2.99  1.9e-3   0.22   2.51   2.85   3.01   3.15   3.41  14681    1.0
G[29]          3.84  3.0e-3   0.38   3.12   3.58   3.83   4.09   4.63  16026    1.0
G[30]          2.98  4.6e-3    0.4   2.39   2.67   2.91   3.23   3.89 7464.0    1.0
G[31]          3.32  2.7e-3   0.31   2.76   3.11   3.31   3.51   3.98  13324    1.0
G[32]          2.49    0.07    0.4   1.62   2.35   2.49   2.66   3.39   28.0   1.14
G[33]          2.93  1.1e-3   0.16   2.63   2.83   2.93   3.04   3.26  23026    1.0
G[34]          3.17  4.4e-3   0.39   2.52   2.89   3.13   3.39   4.08 7908.0    1.0
G[35]          3.74  2.4e-3   0.26   3.26   3.57   3.73    3.9   4.26  11557    1.0
G[36]          4.05  3.4e-3   0.34   3.43   3.81   4.04   4.28   4.77  10554    1.0
G[37]           2.8  2.4e-3   0.23   2.42   2.64   2.77   2.92   3.31 9227.0    1.0
G[38]          3.15  4.7e-4   0.07   3.02    3.1   3.15   3.19   3.29  22279    1.0
G[39]          3.61  1.9e-3   0.22   3.23   3.46    3.6   3.75    4.1  13422    1.0
G[40]          3.15  1.2e-3   0.15   2.89   3.05   3.15   3.24   3.46  14070    1.0
G[41]          3.07  5.5e-4   0.08   2.92   3.02   3.07   3.12   3.24  21903    1.0
G[42]          2.78  1.9e-3   0.22   2.42   2.62   2.75   2.91   3.26  13091    1.0
G[43]           2.6    0.01   0.41   1.58   2.44   2.68   2.86   3.23 1319.0    1.0
G[44]          2.33  3.2e-3   0.18    1.8   2.25   2.34   2.43   2.62 3312.0    1.0
G[45]          2.81  1.1e-3   0.13   2.56   2.71    2.8   2.89   3.09  14117    1.0
G[46]          3.25  5.0e-3   0.43    2.5   2.91   3.26   3.57   4.08 7542.0    1.0
G[47]          3.29  3.1e-3   0.33   2.72   3.06   3.25   3.49   4.02  11388    1.0
G[48]          2.99  1.9e-3   0.22   2.51   2.85   3.01   3.15    3.4  13350    1.0
G[49]          3.17  5.4e-3   0.34   2.52   2.95   3.16   3.39   3.87 4037.0    1.0
G[50]          3.19  1.4e-3   0.16   2.93   3.08   3.17   3.27   3.54  12683    1.0
G[51]          2.64  8.4e-4   0.11   2.42   2.56   2.64   2.71   2.85  17560    1.0
G[52]           3.0  1.2e-3   0.11   2.81   2.93   2.99   3.07   3.25 9589.0    1.0
G[53]          3.48  2.8e-3   0.29   2.98   3.27   3.45   3.65   4.13  10857    1.0
G[54]          3.33  1.4e-3   0.18   2.98   3.21   3.33   3.44   3.67  16192    1.0
G[55]          3.17  4.6e-3   0.35   2.52   2.95   3.16   3.38   3.89 5810.0    1.0
G[56]          2.68  5.6e-4   0.09   2.51   2.62   2.68   2.74   2.85  23378    1.0
G[57]          2.96  2.4e-3   0.25   2.54   2.79   2.94    3.1   3.51  10154    1.0
G[58]          3.21  5.1e-3   0.42   2.64   2.93   3.11   3.37   4.34 6918.0    1.0
G[59]          2.83  9.8e-4   0.12   2.58   2.75   2.83    2.9   3.04  13967    1.0
G[60]          2.79  1.1e-3   0.13   2.55   2.71   2.79   2.88   3.06  14917    1.0
G[61]          2.58  9.8e-4   0.12   2.36    2.5   2.58   2.66   2.84  15903    1.0
G[62]          3.46  1.5e-3   0.21   3.08   3.32   3.45   3.59    3.9  18632    1.0
G[63]           3.0  1.9e-3   0.23   2.51   2.86   3.01   3.15   3.41  14311    1.0
G[64]          2.91  1.4e-3   0.15   2.67    2.8   2.89   2.99   3.25  11382    1.0
G[65]          2.46  9.5e-3    0.6    1.3   2.08    2.4   2.81   3.75 3998.0    1.0
G[66]          2.91  1.4e-3   0.15   2.66    2.8   2.89   2.99   3.26  11347    1.0
G[67]          3.28  1.9e-3   0.23   2.88   3.12   3.27   3.42   3.79  15129    1.0
G[68]          3.52  2.8e-3   0.29   2.99   3.31    3.5   3.71   4.13  11085    1.0
G[69]          3.36  1.5e-3   0.17   3.02   3.25   3.36   3.47   3.71  14008    1.0
G[70]          2.55  9.1e-4   0.12   2.34   2.47   2.54   2.62   2.81  17143    1.0
G[71]          2.75  1.3e-3   0.18   2.45   2.63   2.73   2.85   3.15  17648    1.0
G[72]          2.98  7.8e-4    0.1   2.79   2.91   2.97   3.04    3.2  17662    1.0
G[73]          3.19  2.1e-3   0.26   2.71    3.0   3.17   3.35   3.75  15413    1.0
G[74]          2.57  2.5e-3    0.2   2.28   2.44   2.54   2.67   3.04 6330.0    1.0
G[75]          2.53  1.7e-3    0.2   2.22   2.38    2.5   2.64   2.98  14237    1.0
G[76]          2.99  1.9e-3   0.22   2.51   2.86   3.01   3.15   3.41  14157    1.0
G[77]          3.48  2.7e-3   0.29   2.98   3.28   3.45   3.65   4.11  11256    1.0
G[78]          2.56  9.3e-3   0.42   1.67   2.35   2.54   2.75   3.52 2021.0    1.0
G[79]          2.81  2.9e-3   0.27   2.38   2.62   2.78   2.98   3.41 8808.0    1.0
G[80]          3.18  2.0e-3   0.26   2.71    3.0   3.17   3.35   3.74  17137    1.0
G[81]          3.41  1.5e-3   0.18   3.08   3.28    3.4   3.52   3.79  15334    1.0
G[82]           2.6  7.2e-4    0.1   2.39   2.53    2.6   2.67    2.8  20898    1.0
G[83]          2.78  1.9e-3   0.22   2.42   2.62   2.76   2.91   3.26  12744    1.0
G[84]          2.85  1.4e-3   0.17   2.57   2.74   2.84   2.95   3.23  15423    1.0
G[85]          3.29  2.8e-3   0.18   3.03   3.16   3.25   3.39   3.74 4170.0    1.0
G[86]          2.29    0.47    0.7    1.5   1.63   2.07    2.9   3.57    2.0   3.14
G[87]          3.21  1.7e-3    0.2   2.88   3.08    3.2   3.33   3.64  13219    1.0
G[88]          2.53  8.6e-4    0.1   2.35   2.47   2.53   2.59   2.74  13126    1.0
G[89]          3.52  2.8e-3   0.29   2.99   3.31    3.5    3.7   4.14  10825    1.0
G[90]          3.67  1.5e-3   0.17   3.36   3.55   3.66   3.78   4.02  11740    1.0
G[91]          2.33  3.0e-3   0.18   1.82   2.25   2.34   2.44   2.62 3413.0    1.0
G[92]          2.79  1.4e-3   0.17   2.47   2.68   2.78   2.89   3.12  14870    1.0
G[93]          2.72  1.2e-3   0.14   2.48   2.63   2.71   2.81   3.02  12410    1.0
G[94]          2.18  5.3e-3   0.29   1.67   1.89   2.27   2.42   2.58 2959.0    1.0
G[95]          4.17  8.7e-3   0.53   2.68   3.96   4.25   4.51    5.0 3740.0    1.0
G[96]          3.27  6.7e-3   0.42   2.31   3.05    3.3   3.54   4.06 3985.0    1.0
G[97]          3.08  7.8e-3   0.53   2.32    2.6   2.99   3.55   4.05 4651.0    1.0
G[98]          2.68  7.0e-4    0.1   2.49   2.62   2.68   2.75   2.88  20524    1.0
G[99]          3.52  2.8e-3   0.29   2.99   3.31    3.5    3.7   4.14  10890    1.0
G[100]         2.53  1.6e-3   0.19    2.2    2.4   2.52   2.65   2.92  14261    1.0
G[101]         2.43  8.2e-3   0.21   1.82   2.33   2.45   2.57   2.78  637.0   1.01
G[102]         2.75  1.8e-3   0.19   2.44   2.62   2.73   2.86   3.19  10712    1.0
G[103]         3.38  1.8e-3   0.21   3.04   3.24   3.36    3.5   3.85  13426    1.0
G[104]         2.41    0.03   0.22   1.71   2.35   2.44   2.54   2.74   62.0   1.06
G[105]         2.43  2.4e-3   0.14   2.13   2.36   2.44   2.52   2.65 3279.0    1.0
G[106]         2.04  2.0e-3    0.2   1.68    1.9   2.03   2.15   2.48 9373.0    1.0
G[107]         2.68    0.01   0.48   1.68   2.39    2.7    3.0    3.6 1347.0   1.01
G[108]         2.63  1.1e-3   0.12    2.4   2.54   2.62   2.71   2.89  13917    1.0
G[109]         4.05  5.8e-3   0.53   2.98   3.69   4.07   4.42   5.01 8105.0    1.0
G[110]         3.28  2.9e-3   0.33   2.73   3.06   3.25   3.48    4.0  12570    1.0
G[111]         2.66  2.0e-3   0.21    2.3   2.53   2.65   2.78   3.08  10959    1.0
G[112]         3.01  1.3e-3   0.14   2.75   2.92   3.01    3.1    3.3  12390    1.0
G[113]         2.66    0.04   0.55   2.18   2.33   2.41   2.59   3.84  179.0   1.01
G[114]         2.49  8.7e-4    0.1   2.32   2.42   2.48   2.55   2.69  12319    1.0
G[115]         2.67  2.2e-3   0.25   2.17   2.51   2.68   2.83   3.15  12849    1.0
G[116]         2.78  1.9e-3   0.25    2.3   2.61   2.77   2.94   3.27  16155    1.0
G[117]          3.0  1.9e-3   0.22   2.51   2.85   3.01   3.15   3.41  14214    1.0
G[118]         2.39  5.5e-3   0.21   1.75   2.33   2.43   2.52   2.67 1403.0    1.0
G[119]         3.04  9.1e-4   0.12   2.83   2.96   3.04   3.11   3.29  16784    1.0
G[120]         3.53  2.5e-3   0.31   2.93   3.33   3.53   3.73   4.15  14927    1.0
G[121]         2.45    0.01    0.6   1.34   2.06   2.38    2.8   3.79 3343.0    1.0
G[122]         2.76  7.2e-3   0.32   2.21   2.54   2.75   2.97   3.41 2012.0    1.0
G[123]          2.7  1.8e-3   0.19   2.36   2.57   2.69   2.81   3.09  10751    1.0
G[124]         3.08  1.1e-3   0.15    2.8   2.98   3.07   3.17   3.38  16036    1.0
G[125]          3.3  2.0e-3   0.23   2.91   3.14   3.28   3.44   3.81  13873    1.0
G[126]         3.22  1.7e-3    0.2   2.83   3.09   3.22   3.34   3.61  14087    1.0
G[127]          2.8  2.9e-3   0.19   2.45   2.68    2.8   2.92   3.19 4531.0    1.0
G[128]         2.74  2.0e-3   0.23   2.32    2.6   2.73   2.88   3.22  13347    1.0
G[129]         3.62  2.3e-3   0.27   3.12   3.44   3.61   3.79   4.21  14198    1.0
G[130]         3.17  6.0e-3   0.52   2.41   2.73   3.09   3.57   4.26 7686.0    1.0
G[131]         3.22  1.6e-3   0.18   2.89   3.09   3.21   3.33   3.59  12803    1.0
G[132]         2.79  1.2e-3   0.15   2.51   2.69   2.79   2.89   3.12  16416    1.0
G[133]         2.68  1.4e-3   0.15   2.39   2.58   2.68   2.78   3.01  12068    1.0
G[134]         3.11  1.6e-3   0.19   2.77   2.99    3.1   3.22    3.5  13180    1.0
G[135]         3.38  1.8e-3   0.21   3.04   3.24   3.36    3.5   3.86  13481    1.0
G[136]          3.0  1.9e-3   0.22   2.51   2.86   3.01   3.15   3.41  14140    1.0
G[137]         4.29  8.6e-3   0.67   2.92   3.84   4.39   4.77    5.4 6054.0    1.0
G[138]         3.48  2.9e-3   0.29   2.98   3.28   3.46   3.66   4.12 9825.0    1.0
G[139]         2.76    0.01   0.55   1.56   2.36   2.88   3.17   3.62 2076.0    1.0
G[140]         3.35  1.4e-3   0.18    3.0   3.22   3.34   3.47   3.73  17640    1.0
G[141]          2.8  2.5e-3   0.26   2.37   2.62   2.78   2.95   3.38  10592    1.0
G[142]         3.15  5.8e-3   0.52   2.41   2.72   3.05   3.54   4.24 8070.0    1.0
G[143]         2.04  2.2e-3    0.2   1.68   1.91   2.03   2.15   2.48 8245.0    1.0
G[144]         3.12  7.9e-4   0.11   2.93   3.05   3.11   3.18   3.34  17988    1.0
G[145]         3.01  1.2e-3   0.14   2.75   2.92   3.01    3.1   3.31  13275    1.0
G[146]         2.67  1.1e-3   0.12   2.45   2.58   2.66   2.74   2.93  12789    1.0
G[147]         2.53  8.7e-4    0.1   2.35   2.46   2.53   2.59   2.73  12719    1.0
G[148]         3.43  2.5e-3   0.26   2.96   3.25   3.41   3.59   3.99  11108    1.0
G[149]         2.59    0.01   0.42   1.58   2.43   2.67   2.86   3.23  884.0   1.01
G[150]         3.07  7.8e-3   0.53   2.32    2.6   2.98   3.54   4.05 4654.0    1.0
G[151]         3.28  1.8e-3   0.23   2.87   3.12   3.26   3.42   3.78  15982    1.0
G[152]         2.32  3.6e-3   0.22   1.75   2.25   2.38   2.46   2.61 3770.0    1.0
G[153]         2.95  9.0e-4   0.13   2.69   2.87   2.95   3.03    3.2  19832    1.0
G[154]         3.02  1.6e-3   0.15   2.73   2.92   3.01   3.11   3.31 8344.0    1.0
G[155]         2.78  1.3e-3   0.16   2.47   2.67   2.78   2.89   3.12  15204    1.0
G[156]         3.03  1.1e-3   0.15   2.76   2.93   3.02   3.12   3.34  17046    1.0
G[157]         3.02  1.5e-3   0.15   2.73   2.92   3.01   3.11   3.31 9853.0    1.0
G[158]         2.62  8.8e-4   0.11   2.42   2.55   2.62    2.7   2.85  15658    1.0
G[159]         2.61  7.9e-4    0.1   2.41   2.54    2.6   2.67   2.82  16630    1.0
G[160]         2.85  8.6e-4   0.11   2.66   2.78   2.85   2.92   3.09  16054    1.0
G[161]         3.17  2.1e-3    0.3   2.64   2.97   3.15   3.35   3.82  19991    1.0
G[162]          2.8  9.7e-3   0.53   1.61   2.43   2.91    3.2   3.64 3033.0    1.0
G[163]         3.26  1.9e-3   0.21   2.89   3.12   3.25   3.39    3.7  12164    1.0
G[164]         3.38  1.8e-3   0.21   3.04   3.24   3.36    3.5   3.86  13430    1.0
G[165]         2.96  2.3e-3   0.25   2.53   2.79   2.94    3.1   3.51  11222    1.0
G[166]         2.59    0.02   0.31   1.64   2.48   2.62   2.75   3.12  357.0   1.01
G[167]         3.03  1.1e-3   0.15   2.77   2.93   3.03   3.13   3.34  16308    1.0
G[168]         3.16  3.6e-3   0.29    2.5   2.99   3.16   3.34   3.72 6446.0    1.0
G[169]         2.81  3.0e-3   0.27   2.38   2.61   2.78   2.98   3.42 7992.0    1.0
G[170]         2.62    0.11   0.49   1.54   2.52   2.71   2.92   3.38   20.0   1.23
G[171]         3.31  1.7e-3   0.22   2.93   3.15   3.29   3.44   3.82  18088    1.0
G[172]         3.47  1.9e-3   0.24   3.01   3.31   3.46   3.62   3.96  15599    1.0
G[173]         2.38  7.0e-4    0.1    2.2   2.31   2.38   2.45   2.59  19789    1.0
G[174]         3.48  2.7e-3   0.29   2.98   3.27   3.45   3.65   4.11  11326    1.0
G[175]         3.33  3.5e-3   0.38   2.65   3.07    3.3   3.56   4.18  11690    1.0
G[176]         2.41  9.9e-3   0.18   1.76   2.34   2.43   2.51   2.65  328.0   1.01
G[177]         2.68  5.6e-4   0.09   2.51   2.62   2.68   2.74   2.85  23168    1.0
G[178]         2.44  8.4e-4   0.11   2.24   2.36   2.43   2.51   2.66  16540    1.0
G[179]         3.14    0.15    1.0   1.22   2.48    3.5   3.82   4.46   43.0   1.07
G[180]         2.89  1.7e-3   0.24    2.5   2.73   2.87   3.03   3.43  18633    1.0
tau[1]        10.08    0.02   3.69   3.56   7.39   9.92  12.56  17.68  22447    1.0
tau[2]         8.25    0.03   3.86   2.48    5.1   7.87  10.85  16.56  19023    1.0
tau[3]        10.02    0.02   3.66   3.53   7.34   9.85  12.47  17.62  21935    1.0
tau[4]         8.69    0.05   4.05   2.11   5.52   8.54  11.53  16.95 5834.0    1.0
tau[5]         9.69    0.03   3.84    2.8   6.89   9.57  12.29  17.52  21213    1.0
tau[6]        10.83    0.02   3.51   4.64   8.27  10.64  13.16  18.14  26260    1.0
tau[7]        10.72    0.02   3.61   4.11   8.15  10.59  13.14  18.15  22541    1.0
tau[8]         9.65    0.03   3.78   3.07   6.84   9.49  12.22  17.42  20125    1.0
tau[9]         9.89    0.02   3.43   4.14   7.34   9.62  12.13  17.25  23712    1.0
tau[10]        3.44    0.02    1.7   1.73    2.4   2.97   3.89   8.33  11422    1.0
tau[11]        7.74    0.03   3.76   2.36   4.69   7.19  10.23  15.99  17497    1.0
tau[12]       14.12    0.02   3.16   8.29  11.91  13.98  16.21  20.65  28425    1.0
tau[13]       10.03    0.02    3.7   3.47   7.32   9.85  12.52  17.66  22235    1.0
tau[14]        9.72    0.03   3.69   3.37    7.0    9.5  12.19  17.42  21097    1.0
tau[15]       11.17    0.02   3.46   5.02   8.65   11.0  13.51  18.35  27838    1.0
tau[16]        9.18    0.02   3.56   3.46   6.43   8.88  11.53  16.86  24048    1.0
tau[17]       10.91    0.02   3.37   5.06   8.44  10.69  13.13  18.01  23726    1.0
tau[18]         7.5    0.03   3.63   2.56   4.55   6.84   9.84  15.78  19017    1.0
tau[19]        9.53    0.02   3.58   3.56   6.83   9.27   11.9  17.13  22051    1.0
tau[20]       10.19    0.02   3.43   4.36   7.66   9.93  12.44   17.5  22681    1.0
tau[21]        8.89    0.03   3.64   3.12   6.07   8.54  11.31  16.75  19019    1.0
tau[22]       10.92    0.02    3.3    5.2    8.5   10.7  13.08  17.91  23083    1.0
tau[23]       10.17    0.02   3.62   3.77   7.51   9.98   12.6  17.65  23631    1.0
tau[24]        8.01    0.02   3.57   2.81   5.18    7.5  10.33  15.99  22558    1.0
tau[25]        6.73    0.03   3.94   1.92   3.38   5.83   9.35  15.75  17540    1.0
tau[26]        6.33    0.05   4.03   1.54   2.87   5.34   9.08  15.52 7935.0    1.0
tau[27]        9.45    0.02   3.66   3.32   6.67   9.21  11.92  17.14  23679    1.0
tau[28]       11.42    0.02   3.31    5.6   9.03  11.22   13.6  18.41  26683    1.0
tau[29]       10.26    0.02   3.53   4.17   7.65  10.04   12.6  17.69  25538    1.0
tau[30]        7.13    0.03   3.67    2.3   4.12   6.37    9.5   15.6  16790    1.0
tau[31]        9.92    0.02   3.64   3.55   7.25   9.71  12.38  17.43  21977    1.0
tau[32]        6.31    0.03   3.89   1.63   3.08    5.3   8.82  15.37  14350    1.0
tau[33]       10.29    0.02   3.63   3.87   7.65  10.12   12.7  17.84  26280    1.0
tau[34]        8.78    0.03   3.73   2.76    5.9   8.47   11.3  16.73  17557    1.0
tau[35]        11.3    0.02   3.45   5.07   8.82  11.13  13.59  18.44  26466    1.0
tau[36]       10.46    0.03   3.57   4.08   7.85   10.3  12.85  17.83  18555    1.0
tau[37]         7.0    0.02   3.28    2.6   4.44   6.29   8.96  14.78  19341    1.0
tau[38]       12.48    0.02   3.39   6.28  10.06  12.36  14.73  19.44  22929    1.0
tau[39]        9.48    0.02   3.38   3.98   6.94   9.14  11.67  16.82  19027    1.0
tau[40]        2.69  9.6e-3   0.96   1.49   2.09   2.51   3.05    5.0  10012    1.0
tau[41]       13.16    0.02    3.2   7.36  10.89  13.01  15.27  19.84  26961    1.0
tau[42]       10.06    0.02   3.54   3.98   7.43   9.85   12.4  17.53  26795    1.0
tau[43]       10.21    0.03   3.76   3.25   7.51   10.1  12.76  17.76  21807    1.0
tau[44]        9.05    0.03   3.79   2.66   6.18   8.82  11.65  16.95  18378    1.0
tau[45]       10.79    0.02   3.52   4.53   8.24  10.62  13.15  18.04  23968    1.0
tau[46]       10.33    0.02   3.52   4.27   7.73  10.12  12.68  17.71  24717    1.0
tau[47]       10.67    0.02   3.49   4.55   8.12  10.47  13.01  17.98  22548    1.0
tau[48]       11.45    0.02   3.32   5.66   9.05  11.24  13.62  18.47  26227    1.0
tau[49]       10.88    0.02   3.53   4.56   8.35  10.73  13.23  18.21  26436    1.0
tau[50]        8.97    0.03   3.69   2.99   6.14   8.67  11.45  16.79  19027    1.0
tau[51]        7.99    0.02   3.17   3.43   5.54   7.46   9.93  15.37  19482    1.0
tau[52]       10.61    0.03    3.7   3.75   7.97  10.52  13.11  18.12  16110    1.0
tau[53]        8.06    0.02   2.93   3.84   5.86   7.54   9.76  14.98  17709    1.0
tau[54]        8.14    0.02    3.4   3.27   5.45   7.62  10.29  15.87  20240    1.0
tau[55]       10.89    0.02   3.52   4.61   8.36  10.73  13.22   18.2  27997    1.0
tau[56]       11.08    0.02   3.33   5.29   8.67  10.85  13.26  18.14  25457    1.0
tau[57]       10.61    0.02   3.51   4.39   8.05  10.44  12.95  17.93  21232    1.0
tau[58]        9.68    0.02   3.57   3.69   6.97   9.43  12.08  17.24  22046    1.0
tau[59]        4.13    0.01   1.52   2.57   3.22   3.74   4.52    8.3  11586    1.0
tau[60]        4.83    0.02   2.02    2.7   3.52   4.24   5.45   10.5  16115    1.0
tau[61]        8.29    0.03   3.58   2.99   5.46   7.82   10.6  16.27  19230    1.0
tau[62]       10.53    0.02   3.55   4.34   7.91  10.34  12.89  17.95  24492    1.0
tau[63]       11.44    0.02   3.33   5.63   9.03  11.22  13.63  18.43  26188    1.0
tau[64]        9.89    0.02   3.44   4.16   7.32   9.61  12.16  17.26  22394    1.0
tau[65]       10.48    0.02    3.7   3.76   7.83  10.36  12.99  18.04  26469    1.0
tau[66]        9.85    0.02   3.44   4.16   7.26   9.55  12.11  17.25  24028    1.0
tau[67]       10.79    0.02   3.52   4.51   8.24  10.63  13.14  18.09  25081    1.0
tau[68]        9.34    0.02   3.49   3.75   6.68   9.01  11.62  16.96  23376    1.0
tau[69]       10.74    0.02   3.37   4.96   8.27  10.51  12.95  17.88  25297    1.0
tau[70]        9.62    0.03   3.78   3.07   6.82   9.45  12.19  17.41  20329    1.0
tau[71]         9.3    0.03   3.67   3.19   6.52   9.03  11.76  17.02  21072    1.0
tau[72]       10.63    0.02   3.66   4.05   7.99   10.5  13.08  18.12  23363    1.0
tau[73]        11.2    0.02   3.44    5.1    8.7  11.01   13.5  18.38  26774    1.0
tau[74]        4.73    0.02   2.84   1.73   2.78    3.8   5.77  12.52  12874    1.0
tau[75]       10.14    0.02   3.55   3.99   7.53   9.93  12.51  17.63  24887    1.0
tau[76]       11.45    0.02   3.32   5.65   9.06  11.25  13.64  18.46  25644    1.0
tau[77]        8.06    0.02   2.93   3.83   5.86   7.54   9.77  15.02  17704    1.0
tau[78]       10.46    0.02   3.69   3.68   7.83  10.37  12.94  17.94  27830    1.0
tau[79]        3.41    0.02   1.88   1.67   2.32   2.85   3.77   9.02  10489    1.0
tau[80]       11.16    0.02   3.44   5.07   8.66  11.01  13.46  18.35  26387    1.0
tau[81]       10.41    0.02   3.32   4.89   7.94  10.16  12.57  17.55  18646    1.0
tau[82]       10.71    0.02   3.36   4.93   8.22  10.47  12.91  17.81  25385    1.0
tau[83]       10.01    0.02   3.54   3.93   7.39   9.78  12.39  17.38  25565    1.0
tau[84]        10.2    0.02   3.65   3.79   7.52  10.02  12.63  17.77  24192    1.0
tau[85]        7.02    0.06   4.35   1.93   3.15   5.93   10.2  16.54 5787.0    1.0
tau[86]        3.98    1.31   3.16   1.21   1.78   2.69   5.09  12.77    6.0   1.22
tau[87]        7.92    0.03   3.91    2.3   4.66   7.44  10.57  16.45  19332    1.0
tau[88]       10.69    0.03   3.74   3.63   8.09   10.6   13.2  18.21  16661    1.0
tau[89]        9.33    0.02   3.48   3.73   6.66   9.02  11.63  16.79  22204    1.0
tau[90]        5.03    0.02   1.94   2.87   3.75    4.5   5.69  10.39  14737    1.0
tau[91]        9.04    0.03   3.79   2.67   6.18   8.83  11.58  17.05  20315    1.0
tau[92]        5.33    0.02   3.06   2.11   3.12   4.29   6.66  13.45  15253    1.0
tau[93]       10.56    0.02   3.45   4.54   8.05  10.36  12.83  17.85  22036    1.0
tau[94]       10.59    0.03   3.73   3.53   7.97  10.53  13.13  18.09  20600    1.0
tau[95]        9.62    0.03   3.77   3.01   6.82   9.45  12.17  17.38  16129    1.0
tau[96]        8.83    0.05    4.0   2.19   5.76   8.69   11.6   17.0 7102.0    1.0
tau[97]        9.66    0.02    3.5    3.9   7.02   9.37  11.97  17.19  23928    1.0
tau[98]       10.13    0.03   3.83   3.04   7.39  10.04  12.72  17.93  20329    1.0
tau[99]        9.33    0.02   3.47   3.77   6.68    9.0  11.61  16.82  23157    1.0
tau[100]       9.91    0.02   3.58   3.84   7.24   9.68   12.3  17.45  26402    1.0
tau[101]       8.36    0.03   3.65   2.66   5.52   7.96  10.78   16.3  12946    1.0
tau[102]      10.98    0.02   3.41   4.99    8.5  10.78  13.24  18.12  24599    1.0
tau[103]      10.34    0.02    3.5   4.24   7.76  10.14  12.67  17.67  24773    1.0
tau[104]       9.92    0.02   3.76   3.21   7.17   9.75  12.43  17.64  24152    1.0
tau[105]       9.74    0.02   3.58   3.59   7.09    9.5   12.1  17.31  21992    1.0
tau[106]      10.33    0.02    3.7   3.46   7.71  10.24  12.82  17.79  24826    1.0
tau[107]      10.14    0.02   3.78    3.2   7.43  10.04  12.69  17.83  23632    1.0
tau[108]        9.9    0.03   3.67   3.46   7.22   9.72  12.36  17.56  21551    1.0
tau[109]       6.41    0.03   3.35   2.24   3.79   5.54   8.33  14.54  13258    1.0
tau[110]       10.7    0.02   3.47   4.55    8.2  10.52  13.01   17.9  24764    1.0
tau[111]       9.88    0.02   3.81   2.98   7.12   9.76  12.46  17.66  24787    1.0
tau[112]       8.89    0.03   3.87   2.53   5.89   8.64  11.55  16.98  20817    1.0
tau[113]       9.65    0.07   3.64   3.66   6.87   9.39  12.09  17.31 2398.0    1.0
tau[114]       8.47    0.02   3.24   3.76   5.97   7.94  10.46  15.89  25953    1.0
tau[115]       8.46    0.03   3.68   2.76   5.57   8.08  10.93  16.41  21263    1.0
tau[116]       7.82    0.02   3.84   2.34   4.66   7.29  10.39  16.23  25231    1.0
